Preparation of Training Data time: 27.600 seconds
TRAINING: | Iteration [1/12] | Loss 0.59 | Norm 5.000
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 2.390
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.057
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.961
TRAINING: | Iteration [7/12] | Loss 0.14 | Norm 2.704
TRAINING: | Iteration [8/12] | Loss 0.09 | Norm 3.935
TRAINING: | Iteration [9/12] | Loss 0.06 | Norm 0.995
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 1.902
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 1.408
TRAINING: | Iteration [12/12] | Loss 0.06 | Norm 1.509
Epoch: 760/10000 | Epoch Time: 0.094 seconds
Saving Model
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 1.674
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 2.794
TRAINING: | Iteration [3/12] | Loss 0.10 | Norm 3.089
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.135
TRAINING: | Iteration [5/12] | Loss 0.05 | Norm 1.244
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 2.072
TRAINING: | Iteration [7/12] | Loss 0.13 | Norm 3.583
TRAINING: | Iteration [8/12] | Loss 0.16 | Norm 3.230
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 1.578
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 1.580
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 2.473
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 0.896
Epoch: 761/10000 | Epoch Time: 0.098 seconds
TRAINING: | Iteration [1/12] | Loss 0.05 | Norm 1.610
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 2.489
TRAINING: | Iteration [3/12] | Loss 0.06 | Norm 1.162
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 1.597
TRAINING: | Iteration [5/12] | Loss 0.05 | Norm 1.506
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 1.523
TRAINING: | Iteration [7/12] | Loss 0.05 | Norm 0.937
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.340
TRAINING: | Iteration [9/12] | Loss 0.10 | Norm 1.828
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 1.931
TRAINING: | Iteration [11/12] | Loss 0.07 | Norm 1.285
TRAINING: | Iteration [12/12] | Loss 0.14 | Norm 3.305
Epoch: 762/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 2.285
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 1.564
TRAINING: | Iteration [3/12] | Loss 0.05 | Norm 1.196
TRAINING: | Iteration [4/12] | Loss 0.06 | Norm 2.442
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 1.820
TRAINING: | Iteration [6/12] | Loss 0.11 | Norm 2.851
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 2.375
TRAINING: | Iteration [8/12] | Loss 0.10 | Norm 2.378
TRAINING: | Iteration [9/12] | Loss 0.11 | Norm 2.270
TRAINING: | Iteration [10/12] | Loss 0.10 | Norm 3.812
TRAINING: | Iteration [11/12] | Loss 0.07 | Norm 3.153
TRAINING: | Iteration [12/12] | Loss 0.06 | Norm 0.996
Epoch: 763/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.23 | Norm 4.448
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 2.180
TRAINING: | Iteration [3/12] | Loss 0.05 | Norm 2.526
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 3.281
TRAINING: | Iteration [5/12] | Loss 0.13 | Norm 4.294
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.367
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 4.142
TRAINING: | Iteration [8/12] | Loss 0.12 | Norm 4.523
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 2.428
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 2.684
TRAINING: | Iteration [11/12] | Loss 0.05 | Norm 1.692
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 1.873
Epoch: 764/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 3.539
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 1.901
TRAINING: | Iteration [3/12] | Loss 0.06 | Norm 2.411
TRAINING: | Iteration [4/12] | Loss 0.11 | Norm 2.091
TRAINING: | Iteration [5/12] | Loss 0.05 | Norm 0.713
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 0.983
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 3.039
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 2.202
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.886
TRAINING: | Iteration [10/12] | Loss 0.10 | Norm 3.298
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 1.904
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 1.770
Epoch: 765/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 0.789
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 3.162
TRAINING: | Iteration [3/12] | Loss 0.09 | Norm 3.817
TRAINING: | Iteration [4/12] | Loss 0.06 | Norm 1.242
TRAINING: | Iteration [5/12] | Loss 0.06 | Norm 2.351
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 2.572
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 2.810
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.575
TRAINING: | Iteration [9/12] | Loss 0.06 | Norm 1.355
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 1.691
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 1.493
TRAINING: | Iteration [12/12] | Loss 0.05 | Norm 0.733
Epoch: 766/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 2.330
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 1.777
TRAINING: | Iteration [3/12] | Loss 0.09 | Norm 1.956
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.530
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 3.027
TRAINING: | Iteration [6/12] | Loss 0.12 | Norm 4.173
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 2.614
TRAINING: | Iteration [8/12] | Loss 0.10 | Norm 1.790
TRAINING: | Iteration [9/12] | Loss 0.09 | Norm 2.085
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 2.913
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 2.525
TRAINING: | Iteration [12/12] | Loss 0.09 | Norm 2.357
Epoch: 767/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 1.411
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 1.487
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 2.853
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 2.158
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.946
TRAINING: | Iteration [6/12] | Loss 0.05 | Norm 1.745
TRAINING: | Iteration [7/12] | Loss 0.06 | Norm 2.215
TRAINING: | Iteration [8/12] | Loss 0.13 | Norm 3.605
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 1.555
TRAINING: | Iteration [10/12] | Loss 0.12 | Norm 2.251
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 2.088
TRAINING: | Iteration [12/12] | Loss 0.09 | Norm 1.380
Epoch: 768/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.14 | Norm 5.000
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 3.088
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 2.954
TRAINING: | Iteration [4/12] | Loss 0.05 | Norm 0.704
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 2.393
TRAINING: | Iteration [6/12] | Loss 0.10 | Norm 5.000
TRAINING: | Iteration [7/12] | Loss 0.12 | Norm 3.603
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 3.138
TRAINING: | Iteration [9/12] | Loss 0.12 | Norm 2.071
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 2.610
TRAINING: | Iteration [11/12] | Loss 0.12 | Norm 2.800
TRAINING: | Iteration [12/12] | Loss 0.14 | Norm 3.355
Epoch: 769/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 3.587
TRAINING: | Iteration [2/12] | Loss 0.11 | Norm 5.000
TRAINING: | Iteration [3/12] | Loss 0.12 | Norm 3.689
TRAINING: | Iteration [4/12] | Loss 0.06 | Norm 1.358
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 2.422
TRAINING: | Iteration [6/12] | Loss 0.13 | Norm 3.404
TRAINING: | Iteration [7/12] | Loss 0.12 | Norm 5.000
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 3.200
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.983
TRAINING: | Iteration [10/12] | Loss 0.05 | Norm 1.458
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 2.490
TRAINING: | Iteration [12/12] | Loss 0.12 | Norm 4.210
Epoch: 770/10000 | Epoch Time: 0.094 seconds
Saving Model
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 3.611
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 1.393
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 0.989
TRAINING: | Iteration [4/12] | Loss 0.14 | Norm 2.525
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 2.206
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 3.036
TRAINING: | Iteration [7/12] | Loss 0.07 | Norm 1.249
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 2.845
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 2.276
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 1.740
TRAINING: | Iteration [11/12] | Loss 0.11 | Norm 3.573
TRAINING: | Iteration [12/12] | Loss 0.13 | Norm 3.540
Epoch: 771/10000 | Epoch Time: 0.096 seconds
TRAINING: | Iteration [1/12] | Loss 0.11 | Norm 3.689
TRAINING: | Iteration [2/12] | Loss 0.05 | Norm 0.985
TRAINING: | Iteration [3/12] | Loss 0.05 | Norm 1.652
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.377
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.376
TRAINING: | Iteration [6/12] | Loss 0.11 | Norm 3.083
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 2.433
TRAINING: | Iteration [8/12] | Loss 0.06 | Norm 3.004
TRAINING: | Iteration [9/12] | Loss 0.12 | Norm 2.254
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 3.571
TRAINING: | Iteration [11/12] | Loss 0.10 | Norm 3.539
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 1.930
Epoch: 772/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 3.251
TRAINING: | Iteration [2/12] | Loss 0.13 | Norm 3.210
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 1.723
TRAINING: | Iteration [4/12] | Loss 0.10 | Norm 4.378
TRAINING: | Iteration [5/12] | Loss 0.11 | Norm 2.735
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.146
TRAINING: | Iteration [7/12] | Loss 0.12 | Norm 5.000
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.112
TRAINING: | Iteration [9/12] | Loss 0.05 | Norm 1.828
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 3.779
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 1.079
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 1.343
Epoch: 773/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 1.096
TRAINING: | Iteration [2/12] | Loss 0.10 | Norm 3.729
TRAINING: | Iteration [3/12] | Loss 0.09 | Norm 1.682
TRAINING: | Iteration [4/12] | Loss 0.15 | Norm 4.032
TRAINING: | Iteration [5/12] | Loss 0.12 | Norm 4.941
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 3.199
TRAINING: | Iteration [7/12] | Loss 0.06 | Norm 1.982
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.273
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 3.459
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 3.842
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 2.186
TRAINING: | Iteration [12/12] | Loss 0.09 | Norm 2.839
Epoch: 774/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 0.561
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 3.594
TRAINING: | Iteration [3/12] | Loss 0.10 | Norm 4.466
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.961
TRAINING: | Iteration [5/12] | Loss 0.10 | Norm 2.393
TRAINING: | Iteration [6/12] | Loss 0.05 | Norm 1.474
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 2.880
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 4.255
TRAINING: | Iteration [9/12] | Loss 0.13 | Norm 2.927
TRAINING: | Iteration [10/12] | Loss 0.04 | Norm 0.654
TRAINING: | Iteration [11/12] | Loss 0.10 | Norm 3.152
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 1.540
Epoch: 775/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 0.980
TRAINING: | Iteration [2/12] | Loss 0.16 | Norm 5.000
TRAINING: | Iteration [3/12] | Loss 0.05 | Norm 2.195
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 3.470
TRAINING: | Iteration [5/12] | Loss 0.10 | Norm 3.186
TRAINING: | Iteration [6/12] | Loss 0.11 | Norm 4.901
TRAINING: | Iteration [7/12] | Loss 0.07 | Norm 3.501
TRAINING: | Iteration [8/12] | Loss 0.14 | Norm 3.253
TRAINING: | Iteration [9/12] | Loss 0.09 | Norm 3.086
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 3.307
TRAINING: | Iteration [11/12] | Loss 0.12 | Norm 3.324
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 1.834
Epoch: 776/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.05 | Norm 1.685
TRAINING: | Iteration [2/12] | Loss 0.05 | Norm 1.530
TRAINING: | Iteration [3/12] | Loss 0.17 | Norm 2.988
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.292
TRAINING: | Iteration [5/12] | Loss 0.06 | Norm 0.966
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 0.624
TRAINING: | Iteration [7/12] | Loss 0.05 | Norm 1.058
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.877
TRAINING: | Iteration [9/12] | Loss 0.06 | Norm 0.750
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 1.703
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 1.248
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 2.177
Epoch: 777/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 1.142
TRAINING: | Iteration [2/12] | Loss 0.13 | Norm 2.516
TRAINING: | Iteration [3/12] | Loss 0.06 | Norm 1.102
TRAINING: | Iteration [4/12] | Loss 0.06 | Norm 1.833
TRAINING: | Iteration [5/12] | Loss 0.06 | Norm 1.702
TRAINING: | Iteration [6/12] | Loss 0.13 | Norm 4.158
TRAINING: | Iteration [7/12] | Loss 0.06 | Norm 2.677
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 1.782
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.106
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 2.324
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 3.199
TRAINING: | Iteration [12/12] | Loss 0.16 | Norm 2.714
Epoch: 778/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 1.829
TRAINING: | Iteration [2/12] | Loss 0.13 | Norm 2.132
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 3.688
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.988
TRAINING: | Iteration [5/12] | Loss 0.19 | Norm 5.000
TRAINING: | Iteration [6/12] | Loss 0.11 | Norm 3.510
TRAINING: | Iteration [7/12] | Loss 0.13 | Norm 2.875
TRAINING: | Iteration [8/12] | Loss 0.05 | Norm 2.633
TRAINING: | Iteration [9/12] | Loss 0.15 | Norm 5.000
TRAINING: | Iteration [10/12] | Loss 0.16 | Norm 5.000
TRAINING: | Iteration [11/12] | Loss 0.18 | Norm 4.448
TRAINING: | Iteration [12/12] | Loss 0.05 | Norm 1.102
Epoch: 779/10000 | Epoch Time: 0.095 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 2.118
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 2.587
TRAINING: | Iteration [3/12] | Loss 0.12 | Norm 3.321
TRAINING: | Iteration [4/12] | Loss 0.14 | Norm 4.033
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 2.532
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.352
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 2.353
TRAINING: | Iteration [8/12] | Loss 0.14 | Norm 4.950
TRAINING: | Iteration [9/12] | Loss 0.05 | Norm 1.041
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 3.294
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 1.460
TRAINING: | Iteration [12/12] | Loss 0.10 | Norm 1.723
Epoch: 780/10000 | Epoch Time: 0.094 seconds
Saving Model
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 3.019
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 3.225
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 2.021
TRAINING: | Iteration [4/12] | Loss 0.13 | Norm 3.147
TRAINING: | Iteration [5/12] | Loss 0.11 | Norm 3.002
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 2.151
TRAINING: | Iteration [7/12] | Loss 0.07 | Norm 2.033
TRAINING: | Iteration [8/12] | Loss 0.23 | Norm 4.505
TRAINING: | Iteration [9/12] | Loss 0.05 | Norm 1.385
TRAINING: | Iteration [10/12] | Loss 0.16 | Norm 2.757
TRAINING: | Iteration [11/12] | Loss 0.07 | Norm 1.319
TRAINING: | Iteration [12/12] | Loss 0.16 | Norm 3.514
Epoch: 781/10000 | Epoch Time: 0.098 seconds
TRAINING: | Iteration [1/12] | Loss 0.11 | Norm 3.527
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 2.822
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 1.284
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 1.626
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 2.505
TRAINING: | Iteration [6/12] | Loss 0.11 | Norm 2.271
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 1.711
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 1.460
TRAINING: | Iteration [9/12] | Loss 0.09 | Norm 1.990
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 2.075
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 1.763
TRAINING: | Iteration [12/12] | Loss 0.05 | Norm 1.656
Epoch: 782/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 2.620
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 1.040
TRAINING: | Iteration [3/12] | Loss 0.06 | Norm 2.374
TRAINING: | Iteration [4/12] | Loss 0.10 | Norm 3.146
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 1.693
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.339
TRAINING: | Iteration [7/12] | Loss 0.07 | Norm 1.842
TRAINING: | Iteration [8/12] | Loss 0.09 | Norm 1.662
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.479
TRAINING: | Iteration [10/12] | Loss 0.10 | Norm 2.145
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 2.542
TRAINING: | Iteration [12/12] | Loss 0.15 | Norm 3.108
Epoch: 783/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.05 | Norm 1.554
TRAINING: | Iteration [2/12] | Loss 0.05 | Norm 0.936
TRAINING: | Iteration [3/12] | Loss 0.05 | Norm 1.075
TRAINING: | Iteration [4/12] | Loss 0.14 | Norm 3.722
TRAINING: | Iteration [5/12] | Loss 0.10 | Norm 2.471
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 1.364
TRAINING: | Iteration [7/12] | Loss 0.05 | Norm 1.619
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 1.775
TRAINING: | Iteration [9/12] | Loss 0.04 | Norm 0.779
TRAINING: | Iteration [10/12] | Loss 0.14 | Norm 2.695
TRAINING: | Iteration [11/12] | Loss 0.07 | Norm 1.305
TRAINING: | Iteration [12/12] | Loss 0.16 | Norm 2.922
Epoch: 784/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 2.755
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 1.845
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 2.189
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 1.289
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 2.111
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 1.440
TRAINING: | Iteration [7/12] | Loss 0.05 | Norm 0.819
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 2.317
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 2.067
TRAINING: | Iteration [10/12] | Loss 0.05 | Norm 1.512
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 1.753
TRAINING: | Iteration [12/12] | Loss 0.06 | Norm 1.778
Epoch: 785/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 1.081
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 2.182
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 1.776
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.294
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.697
TRAINING: | Iteration [6/12] | Loss 0.15 | Norm 2.801
TRAINING: | Iteration [7/12] | Loss 0.06 | Norm 1.297
TRAINING: | Iteration [8/12] | Loss 0.05 | Norm 0.690
TRAINING: | Iteration [9/12] | Loss 0.13 | Norm 3.024
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 1.710
TRAINING: | Iteration [11/12] | Loss 0.05 | Norm 0.863
TRAINING: | Iteration [12/12] | Loss 0.12 | Norm 3.706
Epoch: 786/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 1.855
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 1.624
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 1.542
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.613
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.722
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.728
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 1.891
TRAINING: | Iteration [8/12] | Loss 0.10 | Norm 1.864
TRAINING: | Iteration [9/12] | Loss 0.10 | Norm 2.512
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 1.552
TRAINING: | Iteration [11/12] | Loss 0.07 | Norm 0.963
TRAINING: | Iteration [12/12] | Loss 0.09 | Norm 2.019
Epoch: 787/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.11 | Norm 2.736
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 1.281
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 3.299
TRAINING: | Iteration [4/12] | Loss 0.05 | Norm 0.919
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.082
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 0.881
TRAINING: | Iteration [7/12] | Loss 0.10 | Norm 1.721
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 1.711
TRAINING: | Iteration [9/12] | Loss 0.05 | Norm 0.443
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 1.651
TRAINING: | Iteration [11/12] | Loss 0.07 | Norm 1.801
TRAINING: | Iteration [12/12] | Loss 0.09 | Norm 3.035
Epoch: 788/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 1.750
TRAINING: | Iteration [2/12] | Loss 0.04 | Norm 0.560
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 0.986
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.429
TRAINING: | Iteration [5/12] | Loss 0.05 | Norm 1.185
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 1.361
TRAINING: | Iteration [7/12] | Loss 0.10 | Norm 1.904
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 2.610
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.369
TRAINING: | Iteration [10/12] | Loss 0.05 | Norm 1.112
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 0.662
TRAINING: | Iteration [12/12] | Loss 0.10 | Norm 3.270
Epoch: 789/10000 | Epoch Time: 0.094 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 1.616
TRAINING: | Iteration [2/12] | Loss 0.05 | Norm 0.984
TRAINING: | Iteration [3/12] | Loss 0.11 | Norm 2.240
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 2.564
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 1.832
TRAINING: | Iteration [6/12] | Loss 0.09 | Norm 2.441
TRAINING: | Iteration [7/12] | Loss 0.07 | Norm 1.923
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.726
TRAINING: | Iteration [9/12] | Loss 0.09 | Norm 1.883
TRAINING: | Iteration [10/12] | Loss 0.06 | Norm 1.297
TRAINING: | Iteration [11/12] | Loss 0.06 | Norm 1.176
TRAINING: | Iteration [12/12] | Loss 0.05 | Norm 1.182
Epoch: 790/10000 | Epoch Time: 0.094 seconds
Saving Model
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 1.342
TRAINING: | Iteration [2/12] | Loss 0.10 | Norm 2.169
TRAINING: | Iteration [3/12] | Loss 0.05 | Norm 0.921
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 0.925
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 1.856
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 1.224
TRAINING: | Iteration [7/12] | Loss 0.04 | Norm 1.574
TRAINING: | Iteration [8/12] | Loss 0.09 | Norm 2.194
TRAINING: | Iteration [9/12] | Loss 0.10 | Norm 1.747
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 1.232
TRAINING: | Iteration [11/12] | Loss 0.14 | Norm 2.827
TRAINING: | Iteration [12/12] | Loss 0.16 | Norm 2.975
Epoch: 791/10000 | Epoch Time: 0.095 seconds
TRAINING: | Iteration [1/12] | Loss 0.05 | Norm 1.888
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 0.878
